274.0, 221.0, 278.0, 253.0, 227.0, 271.0, 200.0, 241.0, 256.0, 230.0, 255.0, 263.0, 258.0, 248.0, 268.0, 240.0
272.0, 201.0, 266.0, 254.0, 233.0, 270.0, 235.0, 264.0, 246.0, 255.0, 258.0, 221.0, 268.0, 248.0, 271.0, 234.0
254.0, 244.0, 262.0, 244.0, 257.0, 238.0, 259.0, 249.0, 248.0, 251.0, 255.0, 247.0, 248.0, 249.0, 254.0, 249.0
249.0, 259.0, 255.0, 258.0, 237.0, 253.0, 251.0, 250.0, 236.0, 257.0, 247.0, 256.0, 250.0, 250.0, 266.0, 235.0
250.0, 254.0, 247.0, 254.0, 262.0, 232.0, 261.0, 242.0, 253.0, 247.0, 276.0, 227.0, 264.0, 237.0, 255.0, 245.0
248.0, 251.0, 256.0, 247.0, 255.0, 243.0, 255.0, 270.0, 240.0, 246.0, 267.0, 233.0, 248.0, 298.0, 223.0, 228.0
250.0, 263.0, 242.0, 251.0, 245.0, 260.0, 259.0, 240.0, 247.0, 249.0, 261.0, 238.0, 251.0, 251.0, 252.0, 251.0
253.0, 256.0, 240.0, 250.0, 252.0, 247.0, 268.0, 234.0, 254.0, 254.0, 246.0, 277.0, 231.0, 248.0, 248.0, 249.0
254.0, 248.0, 261.0, 239.0, 231.0, 268.0, 240.0, 263.0, 229.0, 277.0, 251.0, 245.0, 254.0, 246.0, 258.0, 241.0
250.0, 250.0, 255.0, 243.0, 257.0, 224.0, 295.0, 236.0, 245.0, 252.0, 263.0, 239.0, 256.0, 238.0, 253.0, 270.0
237.0, 249.0, 236.0, 294.0, 226.0, 244.0, 265.0, 242.0, 245.0, 251.0, 261.0, 243.0, 249.0, 249.0, 259.0, 242.0
253.0, 245.0, 249.0, 256.0, 251.0, 250.0, 258.0, 240.0, 250.0, 254.0, 257.0, 260.0, 216.0, 249.0, 282.0, 239.0
250.0, 250.0, 314.0, 199.0, 241.0, 247.0, 252.0, 250.0, 251.0, 251.0, 302.0, 198.0, 248.0, 251.0, 248.0, 247.0
252.0, 258.0, 230.0, 268.0, 260.0, 243.0, 266.0, 234.0, 251.0, 250.0, 252.0, 251.0, 252.0, 251.0, 251.0, 246.0
252.0, 254.0, 248.0, 254.0, 244.0, 257.0, 265.0, 241.0, 244.0, 296.0, 210.0, 250.0, 243.0, 248.0, 251.0, 244.0
259.0, 253.0, 248.0, 250.0, 252.0, 247.0, 253.0, 252.0, 248.0, 248.0, 252.0, 251.0, 252.0, 250.0, 250.0, 233.0
282.0, 239.0, 250.0, 247.0, 252.0, 248.0, 254.0, 248.0, 252.0, 251.0, 263.0, 247.0, 244.0, 243.0, 255.0, 251.0
269.0, 239.0, 246.0, 246.0, 251.0, 251.0, 236.0, 261.0, 257.0, 250.0, 249.0, 253.0, 245.0, 253.0, 252.0, 252.0
246.0, 250.0, 249.0, 257.0, 250.0, 247.0, 250.0, 255.0, 247.0, 248.0, 254.0, 252.0, 248.0, 256.0, 246.0, 293.0
209.0, 250.0, 251.0, 252.0, 249.0, 251.0, 252.0, 258.0, 222.0, 269.0, 252.0, 255.0, 249.0, 245.0, 248.0, 254.0
250.0, 251.0, 247.0, 252.0, 255.0, 267.0, 220.0, 262.0, 253.0, 241.0, 258.0, 247.0, 258.0, 247.0, 257.0, 247.0
243.0, 253.0, 254.0, 256.0, 225.0, 268.0, 252.0, 260.0, 234.0, 255.0, 252.0, 252.0, 249.0, 248.0, 253.0, 248.0
255.0, 252.0, 242.0, 259.0, 245.0, 248.0, 255.0, 243.0, 258.0, 248.0, 250.0, 255.0, 247.0, 251.0, 249.0, 253.0
247.0, 254.0, 251.0, 249.0, 251.0, 290.0, 223.0, 249.0, 258.0, 237.0, 245.0, 254.0, 246.0, 290.0, 211.0, 251.0
250.0, 249.0, 255.0, 250.0, 245.0, 257.0, 247.0, 251.0, 251.0, 250.0, 250.0, 251.0, 255.0, 249.0, 249.0, 248.0
252.0, 263.0, 237.0, 253.0, 246.0, 246.0, 276.0, 232.0, 252.0, 250.0, 283.0, 229.0, 272.0, 215.0, 255.0, 250.0
245.0, 258.0, 239.0, 268.0, 253.0, 239.0, 248.0, 254.0, 251.0, 246.0, 254.0, 250.0, 252.0, 247.0, 250.0, 255.0
246.0, 249.0, 254.0, 251.0, 251.0, 250.0, 250.0, 249.0, 255.0, 249.0, 247.0, 246.0, 252.0, 254.0, 260.0, 254.0
237.0, 268.0, 240.0, 276.0, 223.0, 246.0, 250.0, 253.0, 251.0, 249.0, 250.0, 250.0, 251.0, 268.0, 233.0, 251.0
250.0, 253.0, 248.0, 252.0, 249.0, 253.0, 246.0, 254.0, 254.0, 241.0, 260.0, 249.0, 246.0, 246.0, 259.0, 251.0
252.0, 248.0, 272.0, 250.0, 231.0, 250.0, 249.0, 255.0, 245.0, 250.0, 261.0, 237.0, 255.0, 250.0, 252.0, 247.0
252.0, 252.0, 257.0, 242.0, 249.0, 253.0, 252.0, 252.0, 239.0, 261.0, 246.0, 252.0, 251.0, 238.0, 264.0, 248.0
250.0, 251.0, 252.0, 251.0, 250.0, 250.0, 250.0, 284.0, 223.0, 292.0, 203.0, 252.0, 250.0, 253.0, 246.0, 255.0
247.0, 274.0, 216.0, 256.0, 255.0, 252.0, 251.0, 250.0, 250.0, 250.0, 246.0, 253.0, 250.0, 254.0, 248.0, 254.0
247.0, 251.0, 253.0, 250.0, 252.0, 249.0, 251.0, 251.0, 261.0, 251.0, 237.0, 275.0, 238.0, 245.0, 246.0, 250.0
269.0, 234.0, 246.0, 253.0, 252.0, 247.0, 247.0, 270.0, 240.0, 242.0, 256.0, 249.0, 252.0, 235.0, 271.0, 248.0
251.0, 250.0, 248.0, 250.0, 254.0, 247.0, 250.0, 249.0, 251.0, 251.0, 251.0, 253.0, 236.0, 268.0, 246.0, 307.0
205.0, 237.0, 231.0, 277.0, 242.0, 249.0, 254.0, 266.0, 238.0, 252.0, 246.0, 249.0, 251.0, 257.0, 258.0, 239.0
250.0, 253.0, 247.0, 251.0, 253.0, 248.0, 254.0, 246.0, 257.0, 245.0, 255.0, 244.0, 250.0, 251.0, 254.0, 247.0
253.0, 252.0, 243.0, 277.0, 236.0, 247.0, 260.0, 239.0, 249.0, 254.0, 247.0, 244.0, 269.0, 242.0, 248.0, 252.0
249.0, 251.0, 251.0, 236.0, 265.0, 250.0, 249.0, 261.0, 247.0, 243.0, 251.0, 252.0, 247.0, 247.0, 256.0, 252.0
247.0, 254.0, 247.0, 256.0, 245.0, 266.0, 238.0, 273.0, 237.0, 242.0, 248.0, 256.0, 244.0, 281.0, 221.0, 251.0
254.0, 246.0, 250.0, 254.0, 250.0, 251.0, 250.0, 253.0, 244.0, 253.0, 257.0, 245.0, 252.0, 245.0, 254.0, 248.0
255.0, 242.0, 255.0, 270.0, 232.0, 250.0, 254.0, 249.0, 253.0, 248.0, 251.0, 266.0, 287.0, 203.0, 261.0, 239.0
247.0, 249.0, 250.0, 252.0, 272.0, 230.0, 247.0, 252.0, 234.0, 264.0, 251.0, 254.0, 253.0, 243.0, 253.0, 248.0
276.0, 234.0, 246.0, 230.0, 272.0, 249.0, 255.0, 246.0, 251.0, 252.0, 251.0, 295.0, 209.0, 226.0, 269.0, 252.0
261.0, 246.0, 245.0, 279.0, 228.0, 243.0, 252.0, 251.0, 247.0, 245.0, 256.0, 251.0, 252.0, 244.0, 259.0, 250.0
249.0, 253.0, 247.0, 251.0, 252.0, 255.0, 245.0, 252.0, 248.0, 250.0, 256.0, 244.0, 253.0, 250.0, 253.0, 251.0
250.0, 249.0, 268.0, 232.0, 259.0, 245.0, 246.0, 255.0, 250.0, 243.0, 262.0, 231.0, 265.0, 249.0, 250.0, 254.0
252.0, 232.0, 261.0, 255.0, 250.0, 253.0, 249.0, 250.0, 251.0, 248.0, 257.0, 251.0, 245.0, 251.0, 233.0, 267.0
